,state,regional_division,population,article_title,revision_id,article_quality
17329,Michigan,Midwest,"10,034,113","Mentor Township, Cheboygan County, Michigan",1174717754,Start
17330,Mississippi,South,"2,940,057","West Point, Mississippi",1178518192,C
17331,South Carolina,South,"5,282,634","Ridge Spring, South Carolina",1144660262,C
17332,West Virginia,South,"1,775,156","Grafton, West Virginia",1174705225,GA
17333,New Hampshire,Northeast,"1,395,231","Raymond, New Hampshire",1171944465,GA
17334,Tennessee,South,"7,051,339","St. Joseph, Tennessee",903369504,Stub
17335,Tennessee,South,"7,051,339","Doyle, Tennessee",1166067059,GA
17336,Missouri,Midwest,"6,177,957","Leadington, Missouri",1165889632,C
17337,Virginia,South,"8,683,619","Goochland County, Virginia",1173720612,B
17338,Texas,South,"30,029,572","Hughes Springs, Texas",1166952724,C
17339,South Carolina,South,"5,282,634","Florence, South Carolina",1176171939,B
17340,Minnesota,Midwest,"5,717,184","Spicer, Minnesota",1165902401,C
17341,Michigan,Midwest,"10,034,113","Shelby Charter Township, Michigan",1175807065,GA
17342,Minnesota,Midwest,"5,717,184","Freeborn, Minnesota",1165747395,C
17343,Pennsylvania,Northeast,"12,972,008","Glenfield, Pennsylvania",1168983420,C
17344,Mississippi,South,"2,940,057","Meridian, Mississippi",1178791724,GA
17345,Missouri,Midwest,"6,177,957","Cobalt, Missouri",1166755674,Start
17346,Texas,South,"30,029,572","Northlake, Texas",1166209839,Start
17347,Minnesota,Midwest,"5,717,184","Kingston, Minnesota",1165752257,C
17348,Michigan,Midwest,"10,034,113","Baldwin Township, Delta County, Michigan",1174668672,Start
17349,Pennsylvania,Northeast,"12,972,008","Grove Township, Cameron County, Pennsylvania",1167129017,Start
17350,South Dakota,Midwest,"909,824","Box Elder, South Dakota",1170874703,C
17351,Michigan,Midwest,"10,034,113","Lake Isabella, Michigan",1167293729,Start
17352,Missouri,Midwest,"6,177,957","Mendon, Missouri",1165893160,GA
17353,Michigan,Midwest,"10,034,113","Fort Gratiot Charter Township, Michigan",181429164,Stub
17354,Michigan,Midwest,"10,034,113","Tecumseh, Michigan",1174024557,GA
17355,West Virginia,South,"1,775,156","Logan, West Virginia",1165891187,GA
17356,Mississippi,South,"2,940,057","Ruleville, Mississippi",1165900435,GA
17357,Texas,South,"30,029,572","Winters, Texas",1176667481,C
17358,Michigan,Midwest,"10,034,113","Vicksburg, Michigan",1167743263,C
17359,Michigan,Midwest,"10,034,113","Millen Township, Michigan",1167343779,Start
17360,Minnesota,Midwest,"5,717,184","Eden Valley, Minnesota",1165647769,C
17361,Michigan,Midwest,"10,034,113","Mancelona, Michigan",1172815926,C
17362,Minnesota,Midwest,"5,717,184","Freeport, Minnesota",1165747411,C
17363,Montana,West,"1,122,867","Baker, Montana",1176652226,GA
17364,Michigan,Midwest,"10,034,113","Robinson Township, Michigan",1167507278,Start
17365,Mississippi,South,"2,940,057","Diamondhead, Mississippi",1150129923,C
17366,Virginia,South,"8,683,619","Alexandria, Virginia",1179791223,B
17367,Tennessee,South,"7,051,339","Bartlett, Tennessee",1177360808,C
17368,Mississippi,South,"2,940,057","Ellisville, Mississippi",1179356372,C
17369,South Carolina,South,"5,282,634","Williston, South Carolina",1175212738,C
17370,Minnesota,Midwest,"5,717,184","Murdock, Minnesota",1179425126,GA
17371,Michigan,Midwest,"10,034,113","St. Joseph, Michigan",1174179400,C
17372,Virginia,South,"8,683,619","Danville, Virginia",1176688108,GA
17373,Michigan,Midwest,"10,034,113","Inland Township, Michigan",1174710066,GA
17374,Minnesota,Midwest,"5,717,184","Annandale, Minnesota",1173226179,GA
17375,Texas,South,"30,029,572","Midlothian, Texas",1177210395,C
17376,Michigan,Midwest,"10,034,113","Arthur Township, Michigan",1174668135,C
17377,South Carolina,South,"5,282,634","Denmark, South Carolina",1174435324,C
17378,Vermont,Northeast,"647,064","Enosburgh, Vermont",1166067735,C
17379,Texas,South,"30,029,572","Rose Hill Acres, Texas",1165900225,GA
17380,Missouri,Midwest,"6,177,957","East Lynne, Missouri",1165647650,C
17381,Missouri,Midwest,"6,177,957","Palmyra, Missouri",1165897114,C
17382,Minnesota,Midwest,"5,717,184","Bena, Minnesota",1172821611,C
17383,Michigan,Midwest,"10,034,113","Holland Township, Missaukee County, Michigan",1167154379,B
17384,South Dakota,Midwest,"909,824","Toronto, South Dakota",1171493647,C
17385,Michigan,Midwest,"10,034,113","Northport, Michigan",1167411675,C
17386,Michigan,Midwest,"10,034,113","Maple Valley Township, Montcalm County, Michigan",1174715942,C
17387,Mississippi,South,"2,940,057","D'Iberville, Mississippi",1175768805,C
17388,Texas,South,"30,029,572","Mason, Texas",1166371849,C
17389,Texas,South,"30,029,572","White Oak, Texas",1177494911,C
17390,Minnesota,Midwest,"5,717,184","Rushford, Minnesota",1165900453,C
17391,Mississippi,South,"2,940,057","Glen, Mississippi",1166069475,C
17392,Virginia,South,"8,683,619","Dinwiddie County, Virginia",1176040618,C
17393,Tennessee,South,"7,051,339","Spring Hill, Tennessee",1179510337,GA
17394,Texas,South,"30,029,572","Southmayd, Texas",1165902333,GA
17395,Rhode Island,Northeast,"1,093,734","New Shoreham, Rhode Island",1175340460,Start
17396,Tennessee,South,"7,051,339","Eastview, Tennessee",1166067400,C
17397,Vermont,Northeast,"647,064","Topsham, Vermont",1167995842,C
17398,Minnesota,Midwest,"5,717,184","Kinney, Minnesota",1174711561,C
17399,New Hampshire,Northeast,"1,395,231","Lebanon, New Hampshire",1165889774,C
17400,Michigan,Midwest,"10,034,113","Jasper Township, Michigan",1174710588,Start
17401,South Carolina,South,"5,282,634","Latta, South Carolina",1173682682,GA
17402,Michigan,Midwest,"10,034,113","Fredonia Township, Michigan",1167017784,Start
17403,Washington,West,"7,785,786","Sammamish, Washington",1171173509,C
17404,Virginia,South,"8,683,619","Smyth County, Virginia",1179713060,C
17405,Missouri,Midwest,"6,177,957","Cosby, Missouri",1166759738,C
17406,Washington,West,"7,785,786","Wenatchee, Washington",1176317917,GA
17407,Michigan,Midwest,"10,034,113","Gore Township, Michigan",1174704919,Start
17408,Missouri,Midwest,"6,177,957","Lake Lafayette, Missouri",1165752712,Start
17409,New Hampshire,Northeast,"1,395,231","Chichester, New Hampshire",1169495091,C
17410,Texas,South,"30,029,572","Pine Island, Texas",1176044065,C
17411,Michigan,Midwest,"10,034,113","Porter Township, Cass County, Michigan",1167498842,C
17412,Mississippi,South,"2,940,057","Drew, Mississippi",1166877462,B
17413,Nevada,West,"3,177,772","Carson City, Nevada",1179812949,GA
17414,Michigan,Midwest,"10,034,113","Caledonia Township, Alcona County, Michigan",1174672064,C
17415,Michigan,Midwest,"10,034,113","Rives Township, Michigan",1176777060,C
17416,West Virginia,South,"1,775,156","Shinnston, West Virginia",1165901625,C
17417,Michigan,Midwest,"10,034,113","Wexford Township, Michigan",1170392585,C
17418,Michigan,Midwest,"10,034,113","Chester Township, Ottawa County, Michigan",1116702070,C
17419,Missouri,Midwest,"6,177,957","Florida, Missouri",1167015767,GA
17420,Washington,West,"7,785,786","Mukilteo, Washington",1179266755,FA
17421,Missouri,Midwest,"6,177,957","Catron, Missouri",1165538615,C
17422,South Carolina,South,"5,282,634","Clemson, South Carolina",1165966294,GA
17423,Nevada,West,"3,177,772","Lovelock, Nevada",1174640988,GA
17424,New Hampshire,Northeast,"1,395,231","Sandown, New Hampshire",1166439686,C
17425,Texas,South,"30,029,572","Mabank, Texas",1176891065,C
17426,Utah,West,"3,380,800","Enoch, Utah",1179539428,GA
17427,Michigan,Midwest,"10,034,113","Hamlin Township, Mason County, Michigan",1174457298,C
17428,Missouri,Midwest,"6,177,957","Neelyville, Missouri",1165894996,C
17429,Minnesota,Midwest,"5,717,184","Hanska, Minnesota",1177486959,C
17430,Minnesota,Midwest,"5,717,184","Cook, Minnesota",1165645110,C
17431,Michigan,Midwest,"10,034,113","Penn Township, Michigan",1167459251,Start
17432,Minnesota,Midwest,"5,717,184","Goodview, Minnesota",1165748235,GA
17433,Utah,West,"3,380,800","Roosevelt, Utah",1165900193,C
17434,South Carolina,South,"5,282,634","McClellanville, South Carolina",1175708970,C
17435,Michigan,Midwest,"10,034,113","Rose Township, Ogemaw County, Michigan",1167641294,Start
17436,Texas,South,"30,029,572","Rosenberg, Texas",1177242753,GA
17437,Michigan,Midwest,"10,034,113","Buchanan Township, Michigan",1166635864,Start
17438,Washington,West,"7,785,786","Coulee City, Washington",1160978587,GA
17439,Vermont,Northeast,"647,064","Hancock, Vermont",1166180413,C
17440,Michigan,Midwest,"10,034,113","Covert Township, Michigan",1164493522,Start
17441,Michigan,Midwest,"10,034,113","Pine Township, Michigan",1167496056,Start
17442,Texas,South,"30,029,572","Rollingwood, Texas",1175286290,GA
17443,Michigan,Midwest,"10,034,113","Bear Lake Township, Manistee County, Michigan",1174458050,Start
17444,Michigan,Midwest,"10,034,113","Evart, Michigan",1156147744,C
17445,Minnesota,Midwest,"5,717,184","Iron Junction, Minnesota",1165750897,C
17446,Minnesota,Midwest,"5,717,184","St. Cloud, Minnesota",1178002015,B
17447,West Virginia,South,"1,775,156","Harrisville, West Virginia",1166180597,GA
17448,Texas,South,"30,029,572","Strawn, Texas",1170803523,C
17449,Vermont,Northeast,"647,064","Newport (city), Vermont",1178403216,GA
17450,Vermont,Northeast,"647,064","Corinth, Vermont",1166018832,C
17451,Massachusetts,Northeast,"6,981,974","Winthrop, Massachusetts",1177823980,B
17452,Texas,South,"30,029,572","Timpson, Texas",1165904448,C
17453,Mississippi,South,"2,940,057","Florence, Mississippi",1165746999,Start
17454,Texas,South,"30,029,572","Douglassville, Texas",1173228722,GA
17455,South Dakota,Midwest,"909,824","Columbia, South Dakota",1171873591,C
17456,Missouri,Midwest,"6,177,957","Amoret, Missouri",1165507111,C
17457,Missouri,Midwest,"6,177,957","Silex, Missouri",1165901777,C
17458,West Virginia,South,"1,775,156","Welch, West Virginia",1166679520,C
17459,Pennsylvania,Northeast,"12,972,008","Deerfield Township, Warren County, Pennsylvania",1166850186,Start
17460,Mississippi,South,"2,940,057","Pickens, Mississippi",1177263131,GA
17461,Michigan,Midwest,"10,034,113","Ogemaw Township, Michigan",1167424689,C
17462,Tennessee,South,"7,051,339","Pleasant View, Tennessee",1178458750,C
17463,South Carolina,South,"5,282,634","Dillon, South Carolina",1179530014,C
17464,Michigan,Midwest,"10,034,113","Ferrysburg, Michigan",1132568692,C
17465,Minnesota,Midwest,"5,717,184","Clear Lake, Minnesota",1177702347,C
17466,New Hampshire,Northeast,"1,395,231","Acworth, New Hampshire",1166474821,C
17467,Texas,South,"30,029,572","Buffalo Springs, Texas",1173110940,C
17468,Michigan,Midwest,"10,034,113","Almont Township, Michigan",1166385313,Start
17469,Mississippi,South,"2,940,057","Rienzi, Mississippi",1166229938,Start
17470,Utah,West,"3,380,800","Francis, Utah",1166068582,C
17471,Pennsylvania,Northeast,"12,972,008","Irvona, Pennsylvania",1157436226,GA
17472,New Hampshire,Northeast,"1,395,231","Troy, New Hampshire",1166331662,GA
17473,Texas,South,"30,029,572","Bartlett, Texas",1165508509,C
17474,West Virginia,South,"1,775,156","Bethlehem, West Virginia",1166609578,C
17475,West Virginia,South,"1,775,156","Glen Dale, West Virginia",1174237177,C
17476,Texas,South,"30,029,572","Cresson, Texas",1170712416,C
17477,Pennsylvania,Northeast,"12,972,008","Mayberry Township, Montour County, Pennsylvania",1177806760,Stub
17478,Michigan,Midwest,"10,034,113","White Cloud, Michigan",1144753053,C
17479,South Dakota,Midwest,"909,824","Howard, South Dakota",1171366725,GA
17480,Texas,South,"30,029,572","Quanah, Texas",1178117588,C
17481,Texas,South,"30,029,572","Royse City, Texas",1168050839,C
17482,Tennessee,South,"7,051,339","Brentwood, Tennessee",1179561469,C
17483,Michigan,Midwest,"10,034,113","Cooper Charter Township, Michigan",279891871,Stub
17484,South Carolina,South,"5,282,634","Salem, South Carolina",1166230582,GA
17485,Missouri,Midwest,"6,177,957","Risco, Missouri",1171852596,GA
17486,Vermont,Northeast,"647,064","Sheffield, Vermont",1166231151,C
17487,Missouri,Midwest,"6,177,957","Country Club Hills, Missouri",1165645369,C
17488,Michigan,Midwest,"10,034,113","Hamilton Township, Gratiot County, Michigan",1174706609,Start
17489,Texas,South,"30,029,572","Webster, Texas",1165906961,GA
17490,Minnesota,Midwest,"5,717,184","Comfrey, Minnesota",1165644962,C
17491,Texas,South,"30,029,572","Indian Lake, Texas",1166181654,C
17492,Texas,South,"30,029,572","Murchison, Texas",1165894773,GA
17493,Minnesota,Midwest,"5,717,184","St. Clair, Minnesota",1165902830,C
17494,Mississippi,South,"2,940,057","Summit, Mississippi",1166330804,C
17495,Tennessee,South,"7,051,339","Morrison, Tennessee",1166208593,Start
17496,Pennsylvania,Northeast,"12,972,008","Lower Turkeyfoot Township, Somerset County, Pennsylvania",1177807368,Stub
17497,Michigan,Midwest,"10,034,113","Flynn Township, Michigan",1174698335,Start
17498,Minnesota,Midwest,"5,717,184","Springfield, Minnesota",1162741756,GA
17499,Michigan,Midwest,"10,034,113","Argentine Township, Michigan",1178182579,Start
17500,Montana,West,"1,122,867","Troy, Montana",1177453734,B
17501,Michigan,Midwest,"10,034,113","Isabella Township, Michigan",1174710294,Start
17502,Utah,West,"3,380,800","Torrey, Utah",1166331492,C
17503,Vermont,Northeast,"647,064","Rutland (town), Vermont",1166230529,C
17504,Texas,South,"30,029,572","West, Texas",1178818248,GA
17505,Michigan,Midwest,"10,034,113","Ganges Township, Michigan",1172054769,C
17506,Missouri,Midwest,"6,177,957","Washington, Missouri",1175505916,C
17507,Michigan,Midwest,"10,034,113","Briley Township, Michigan",1178987558,Start
17508,Minnesota,Midwest,"5,717,184","Brooklyn Park, Minnesota",1158459838,C
17509,Washington,West,"7,785,786","Granger, Washington",1177653799,C
17510,Michigan,Midwest,"10,034,113","Zilwaukee Township, Michigan",1168635920,Start
17511,Utah,West,"3,380,800","Honeyville, Utah",1165750331,C
17512,Missouri,Midwest,"6,177,957","Norwood, Missouri",1165896021,C
17513,Montana,West,"1,122,867","Broadview, Montana",1152556945,GA
17514,Montana,West,"1,122,867","Manhattan, Montana",1176184335,C
17515,Michigan,Midwest,"10,034,113","Berrien Springs, Michigan",1177725757,C
17516,Texas,South,"30,029,572","Waelder, Texas",1165906381,C
17517,Pennsylvania,Northeast,"12,972,008","Wall, Pennsylvania",1170655727,C
17518,Texas,South,"30,029,572","Sunnyvale, Texas",1178151158,C
17519,Utah,West,"3,380,800",Salt Lake City,1178760452,GA
17520,Missouri,Midwest,"6,177,957","Lake Ozark, Missouri",1169708181,C
17521,Mississippi,South,"2,940,057","Itta Bena, Mississippi",1165750966,GA
17522,Tennessee,South,"7,051,339","Burlison, Tennessee",1166016837,C
17523,Texas,South,"30,029,572","Lorenzo, Texas",1173172740,C
17524,Virginia,South,"8,683,619","Pulaski County, Virginia",1159752330,C
17525,Washington,West,"7,785,786","Marcus, Washington",1166206861,C
17526,Minnesota,Midwest,"5,717,184","Bellingham, Minnesota",1165509179,C
17527,Michigan,Midwest,"10,034,113","Benton Township, Cheboygan County, Michigan",1166608227,C
17528,New Hampshire,Northeast,"1,395,231","Candia, New Hampshire",1166017155,C
17529,Minnesota,Midwest,"5,717,184","Geneva, Minnesota",1165747819,C
17530,Michigan,Midwest,"10,034,113","Denton Township, Michigan",1166850852,Start
17531,Minnesota,Midwest,"5,717,184","Wilton, Minnesota",1165907931,Start
17532,Michigan,Midwest,"10,034,113","Buena Vista Charter Township, Michigan",1172088161,GA
17533,Missouri,Midwest,"6,177,957","Haywood City, Missouri",1167134900,Start
17534,South Carolina,South,"5,282,634","Waterloo, South Carolina",1175212528,C
17535,Minnesota,Midwest,"5,717,184","Waconia, Minnesota",1177355783,C
17536,Minnesota,Midwest,"5,717,184","Eveleth, Minnesota",1175884108,GA
17537,Texas,South,"30,029,572","Lefors, Texas",1179712783,GA
17538,Vermont,Northeast,"647,064","St. Albans (town), Vermont",1166330105,GA
17539,New Hampshire,Northeast,"1,395,231","Lyman, New Hampshire",1174715206,C
17540,Minnesota,Midwest,"5,717,184","Comstock, Minnesota",1173609923,GA
17541,Tennessee,South,"7,051,339","White House, Tennessee",1176149079,C
17542,Tennessee,South,"7,051,339","Murfreesboro, Tennessee",1179147141,B
17543,Washington,West,"7,785,786","Oak Harbor, Washington",1179458036,GA
17544,Vermont,Northeast,"647,064","Brandon, Vermont",1166016181,C
17545,Mississippi,South,"2,940,057","Houston, Mississippi",1161479292,C
17546,Michigan,Midwest,"10,034,113","Salem Township, Allegan County, Michigan",1167666860,C
17547,Missouri,Midwest,"6,177,957","Cottleville, Missouri",1165645307,C
17548,Washington,West,"7,785,786","Colville, Washington",1165644938,GA
17549,Missouri,Midwest,"6,177,957","Sarcoxie, Missouri",1165900893,C
17550,Texas,South,"30,029,572","Follett, Texas",1179718998,GA
17551,Michigan,Midwest,"10,034,113","Williams Township, Michigan",1146874088,C
17552,Michigan,Midwest,"10,034,113","Bagley Township, Michigan",1166532237,B
17553,Missouri,Midwest,"6,177,957","Perry, Missouri",1165897612,C
17554,Michigan,Midwest,"10,034,113","Torch Lake Township, Antrim County, Michigan",1167684099,C
17555,Missouri,Midwest,"6,177,957","Umber View Heights, Missouri",1167739486,Start
17556,South Carolina,South,"5,282,634","Neeses, South Carolina",1173705227,Start
17557,Texas,South,"30,029,572","Universal City, Texas",1165905256,GA
17558,Pennsylvania,Northeast,"12,972,008","Howe Township, Forest County, Pennsylvania",1173806501,C
17559,Minnesota,Midwest,"5,717,184","Holloway, Minnesota",1165750240,C
17560,Virginia,South,"8,683,619","Williamsburg, Virginia",1179596070,C
17561,Minnesota,Midwest,"5,717,184","Cuyuna, Minnesota",1165645911,C
17562,Michigan,Midwest,"10,034,113","Fairfield Township, Lenawee County, Michigan",1174681593,B
17563,Michigan,Midwest,"10,034,113","Liberty Township, Jackson County, Michigan",1167316998,C
17564,Washington,West,"7,785,786","Milton, Washington",1165893587,GA
17565,West Virginia,South,"1,775,156","Parsons, West Virginia",1165897312,GA
17566,Michigan,Midwest,"10,034,113","Potterville, Michigan",1142682968,C
17567,Texas,South,"30,029,572","Vernon, Texas",1169531165,C
17568,South Carolina,South,"5,282,634","Cheraw, South Carolina",1175358031,C
17569,South Dakota,Midwest,"909,824","Dimock, South Dakota",1171333226,GA
17570,Michigan,Midwest,"10,034,113","Lansing, Michigan",1179535226,B
17571,Texas,South,"30,029,572","Bayou Vista, Texas",1165508712,C
17572,Minnesota,Midwest,"5,717,184","Bock, Minnesota",1175717784,C
17573,Minnesota,Midwest,"5,717,184","Pine City, Minnesota",1179061386,GA
17574,Missouri,Midwest,"6,177,957","Randolph, Missouri",1178209571,C
17575,Texas,South,"30,029,572","San Antonio, Texas",1129029014,Stub
17576,Texas,South,"30,029,572","East Bernard, Texas",1165647599,GA
17577,Pennsylvania,Northeast,"12,972,008","South Renovo, Pennsylvania",1138898258,C
17578,Michigan,Midwest,"10,034,113","Marshall, Michigan",1159877625,C
17579,Michigan,Midwest,"10,034,113","Coldwater, Michigan",1177231159,C
17580,Missouri,Midwest,"6,177,957","Velda Village Hills, Missouri",1165906100,C
17581,Michigan,Midwest,"10,034,113","Williamstown Township, Michigan",1167842239,C
17582,Missouri,Midwest,"6,177,957","Monroe City, Missouri",1169897034,C
17583,Vermont,Northeast,"647,064","Wilmington, Vermont",1166333805,C
17584,Michigan,Midwest,"10,034,113","Niles Township, Michigan",57622633,Stub
17585,Michigan,Midwest,"10,034,113","Ypsilanti, Michigan",1176588477,GA
17586,Michigan,Midwest,"10,034,113","Hudson, Michigan",1164593186,C
17587,New Hampshire,Northeast,"1,395,231","Danbury, New Hampshire",1166066342,C
17588,Michigan,Midwest,"10,034,113","Helena Township, Michigan",1167135417,Start
17589,Michigan,Midwest,"10,034,113","Olive Township, Ottawa County, Michigan",1167425946,Start
17590,Texas,South,"30,029,572","West University Place, Texas",1175722495,B
17591,Utah,West,"3,380,800","Ephraim, Utah",1177360881,C
17592,Tennessee,South,"7,051,339","Columbia, Tennessee",1175114854,GA
17593,Texas,South,"30,029,572","Savoy, Texas",1165900931,GA
17594,Missouri,Midwest,"6,177,957","Salisbury, Missouri",1165900650,GA
17595,New Hampshire,Northeast,"1,395,231","Greenville, New Hampshire",1179435345,C
17596,New Hampshire,Northeast,"1,395,231","Bartlett, New Hampshire",1166015085,C
17597,Vermont,Northeast,"647,064","Stratton, Vermont",1166330663,C
17598,Massachusetts,Northeast,"6,981,974","Winchester, Massachusetts",1177913322,C
17599,Tennessee,South,"7,051,339","Signal Mountain, Tennessee",1155215174,C
17600,Michigan,Midwest,"10,034,113","Springfield, Michigan",1133774522,C
17601,Texas,South,"30,029,572","Reno, Lamar County, Texas",1165899452,C
17602,Rhode Island,Northeast,"1,093,734","North Kingstown, Rhode Island",1166209747,C
17603,Michigan,Midwest,"10,034,113","Portsmouth Township, Michigan",1133254824,Start
17604,Texas,South,"30,029,572","Driscoll, Texas",1172612101,C
17605,Missouri,Midwest,"6,177,957","Exeter, Missouri",1165651020,GA
17606,Missouri,Midwest,"6,177,957","Freeburg, Missouri",1152538754,C
17607,Texas,South,"30,029,572","Kenefick, Texas",1166182224,C
17608,Texas,South,"30,029,572","Lakeside, Tarrant County, Texas",1169967959,Start
17609,Michigan,Midwest,"10,034,113","Buckley, Michigan",1171423337,C
17610,Michigan,Midwest,"10,034,113","Peaine Township, Michigan",1174844047,C
17611,Texas,South,"30,029,572","Rice, Texas",1179164127,C
17612,Michigan,Midwest,"10,034,113","Orleans Township, Michigan",1167454415,Start
17613,Michigan,Midwest,"10,034,113","Burnside Township, Michigan",1174671834,C
17614,Texas,South,"30,029,572","Nederland, Texas",1177375679,B
17615,Texas,South,"30,029,572","Mobile City, Texas",1174942648,C
17616,Minnesota,Midwest,"5,717,184","Altura, Minnesota",1165506695,C
17617,Michigan,Midwest,"10,034,113","Bunker Hill Township, Michigan",1174671668,C
17618,Minnesota,Midwest,"5,717,184","Magnolia, Minnesota",1165891833,GA
17619,Michigan,Midwest,"10,034,113","Geneva Township, Midland County, Michigan",1167020094,Start
17620,South Dakota,Midwest,"909,824","Pickstown, South Dakota",1171045873,C
17621,Michigan,Midwest,"10,034,113","Hume Township, Michigan",1167176146,C
17622,Michigan,Midwest,"10,034,113","Blue Lake Township, Kalkaska County, Michigan",1174670209,Start
17623,Texas,South,"30,029,572","Byers, Texas",1169070589,C
17624,Vermont,Northeast,"647,064","Shaftsbury, Vermont",1170879689,C
17625,Michigan,Midwest,"10,034,113","Reading, Michigan",1133256271,C
17626,Texas,South,"30,029,572","Raymondville, Texas",1165899264,GA
17627,Montana,West,"1,122,867","Sheridan, Montana",1172447338,C
17628,Virginia,South,"8,683,619","Norton, Virginia",1160458417,C
17629,Missouri,Midwest,"6,177,957","St. Peters, Missouri",1178956426,C
17630,Texas,South,"30,029,572","Woodson, Texas",1172489722,C
17631,Michigan,Midwest,"10,034,113","Paradise Township, Michigan",1170591370,C
17632,Michigan,Midwest,"10,034,113","Stronach Township, Michigan",1174458532,C
17633,Michigan,Midwest,"10,034,113","Mayfield Township, Lapeer County, Michigan",1167336626,Start
17634,Minnesota,Midwest,"5,717,184","St. Peter, Minnesota",1177438640,C
17635,Texas,South,"30,029,572","Pflugerville, Texas",1179445016,C
17636,South Dakota,Midwest,"909,824","Yankton, South Dakota",1171162926,C
17637,Missouri,Midwest,"6,177,957","Redings Mill, Missouri",1167504187,C
17638,South Dakota,Midwest,"909,824","Letcher, South Dakota",1171728244,C
17639,South Dakota,Midwest,"909,824","Platte, South Dakota",1171042898,GA
17640,South Dakota,Midwest,"909,824","Bristol, South Dakota",1171532469,C
17641,Utah,West,"3,380,800","Hildale, Utah",1168757355,C
17642,Missouri,Midwest,"6,177,957","Lupus, Missouri",1165891620,C
17643,Missouri,Midwest,"6,177,957","Highlandville, Missouri",1165750012,C
17644,Minnesota,Midwest,"5,717,184","Truman, Minnesota",1165904938,GA
17645,Texas,South,"30,029,572","Cooper, Texas",1169080537,FA
17646,Tennessee,South,"7,051,339","Vonore, Tennessee",1175676969,GA
17647,South Carolina,South,"5,282,634","Allendale, South Carolina",1171384685,C
17648,Missouri,Midwest,"6,177,957","Sunrise Beach, Missouri",1167679812,C
17649,New Hampshire,Northeast,"1,395,231","Milford, New Hampshire",1166207809,C
17650,Pennsylvania,Northeast,"12,972,008","Munster Township, Cambria County, Pennsylvania",1175955920,Stub
17651,Tennessee,South,"7,051,339","Gates, Tennessee",1168472566,C
17652,Pennsylvania,Northeast,"12,972,008","Jennerstown, Pennsylvania",1157436568,C
17653,Michigan,Midwest,"10,034,113","West Branch Township, Marquette County, Michigan",1172036461,C
17654,Pennsylvania,Northeast,"12,972,008","Howe Township, Perry County, Pennsylvania",1167156373,C
17655,Michigan,Midwest,"10,034,113","Marilla Township, Michigan",1174716133,C
17656,Missouri,Midwest,"6,177,957","Pinhook, Missouri",1167496282,GA
17657,Texas,South,"30,029,572","China Grove, Texas",1171859798,GA
17658,Michigan,Midwest,"10,034,113","Union City, Michigan",1169368906,C
17659,Missouri,Midwest,"6,177,957","Forest City, Missouri",1165747096,C
17660,Mississippi,South,"2,940,057","Starkville, Mississippi",1178420585,GA
17661,Texas,South,"30,029,572","Laredo, Texas",1179559362,B
17662,Missouri,Midwest,"6,177,957","Merwin, Missouri",1167342264,C
17663,New Hampshire,Northeast,"1,395,231","Pembroke, New Hampshire",1178441119,C
17664,Utah,West,"3,380,800","Hatch, Utah",1166180688,C
17665,Michigan,Midwest,"10,034,113","Wayne, Michigan",1133851933,C
17666,Texas,South,"30,029,572","Evant, Texas",1166067926,C
17667,Michigan,Midwest,"10,034,113","Croswell, Michigan",1163524528,C
17668,Minnesota,Midwest,"5,717,184","Albert Lea, Minnesota",1177811463,GA
17669,West Virginia,South,"1,775,156","Belmont, West Virginia",1166015371,C
17670,Michigan,Midwest,"10,034,113","South Branch Township, Wexford County, Michigan",1170392428,C
17671,Michigan,Midwest,"10,034,113","Evangeline Township, Michigan",1166996809,C
17672,Minnesota,Midwest,"5,717,184","Taconite, Minnesota",1167306549,C
17673,Missouri,Midwest,"6,177,957","Odessa, Missouri",1165896358,C
17674,Mississippi,South,"2,940,057","Caledonia, Mississippi",1166017001,C
17675,Missouri,Midwest,"6,177,957","Milan, Missouri",1165893437,GA
17676,Missouri,Midwest,"6,177,957","Crane, Missouri",1170525373,C
17677,Utah,West,"3,380,800","Randolph, Utah",1166229587,GA
17678,Tennessee,South,"7,051,339","Grand Junction, Tennessee",1173417330,C
17679,Michigan,Midwest,"10,034,113","Midland Charter Township, Michigan",192328485,Stub
17680,Mississippi,South,"2,940,057","Falkner, Mississippi",1166068051,Start
17681,Texas,South,"30,029,572","Leander, Texas",1178933226,GA
17682,Virginia,South,"8,683,619","Rockbridge County, Virginia",1168629971,C
17683,Vermont,Northeast,"647,064","Middletown Springs, Vermont",1166207738,Start
17684,Texas,South,"30,029,572","Hico, Texas",1178728195,GA
17685,Tennessee,South,"7,051,339","Winchester, Tennessee",1171350157,GA
17686,Michigan,Midwest,"10,034,113","Raisin Charter Township, Michigan",1168316622,C
17687,Missouri,Midwest,"6,177,957","Emma, Missouri",1165650677,C
17688,Montana,West,"1,122,867","Anaconda, Montana",1175309020,C
17689,Texas,South,"30,029,572","Burkburnett, Texas",1170712065,C
17690,South Carolina,South,"5,282,634","McBee, South Carolina",1159461933,C
17691,Pennsylvania,Northeast,"12,972,008","Eastvale, Pennsylvania",1176756082,GA
17692,Pennsylvania,Northeast,"12,972,008","Saltillo, Pennsylvania",1167882753,C
17693,Rhode Island,Northeast,"1,093,734","Smithfield, Rhode Island",1175433016,GA
17694,Missouri,Midwest,"6,177,957","Grantwood Village, Missouri",1167127151,C
17695,Washington,West,"7,785,786","Benton City, Washington",1174344689,C
